"date","bike_count","weekday","is_weekend","is_holiday","FX.Windspitze","FM.Windgeschwindigkeit","RSK.Niederschlagshoehe","RSKF.Niederschlagsform","SDK.Sonnenscheindauer","SHK_TAG.Schneehoehe","NM.Bedeckungsgrad","TMK.Lufttemperatur","UPM.Relative_Feuchte","TXK.Lufttemperatur_Max","TNK.Lufttemperatur_Min","TGK.Lufttemperatur_5cm_min"
2016-02-06,3619,6,1,0,7.4,1.4,0,0,6.5,0,6.2,4.3,87,14.9,-1,-2.8
2016-02-07,1404,7,1,0,12.3,4.3,0.1,6,0.2,0,7.9,5,88,8.6,-0.2,-2
2016-02-08,2791,1,0,0,24.2,9.9,10.6,8,0.5,0,7,8.9,72,12.4,5.6,4.4
2016-02-09,2574,2,0,0,24.6,9.5,11.1,6,0,0,7.8,8.8,78,13.7,3.2,2.6
2016-02-10,3380,3,0,0,14.9,7.6,3.5,6,0,0,7.3,3.8,86,5.9,2.1,1.6
2016-02-11,4425,4,0,0,10.8,4.7,0,6,0.4,0,7.7,4.5,78,6.8,1.5,-1.5
2016-02-12,4668,5,0,0,7,2.2,0.2,6,5.2,0,6.9,4.2,73,7.9,-0.5,-2.5
2016-02-13,2767,6,1,0,14.1,3,9.7,6,0,0,7.9,5.9,86,9,3.7,2.8
2016-02-14,1414,7,1,0,15.6,5.5,2.3,6,0,0,7.5,7,80,8.6,4.8,4.1
2016-02-15,4060,1,0,0,10.3,3.3,0.7,6,0,0,7.8,3.9,86,4.8,2.6,1.9
2016-02-16,4479,2,0,0,10.3,5.5,0,0,0,0,6.9,1.8,76,3.2,0,-1.6
2016-02-17,4246,3,0,0,7.2,2.7,0,0,0,0,8,1.8,79,3.6,0.1,-0.6
2016-02-18,4819,4,0,0,4.1,1.1,0.9,6,1,0,7.5,2.9,82,6.7,-0.7,-2.3
2016-02-19,4155,5,0,0,9.4,3.4,0.7,6,0,0,6.3,2.6,87,4.1,1.3,-1.2
2016-02-20,2128,6,1,0,19.7,9.8,7.7,6,0,0,7.3,5.7,82,10,2.1,-0.1
2016-02-21,1269,7,1,0,19.4,9.7,0,6,0,0,7.7,11.4,80,13.3,9.9,8.7
2016-02-22,4633,1,0,0,18.6,8.9,11.7,6,1.5,0,6.6,11.5,68,13.1,10.1,8.8
2016-02-23,2771,2,0,0,13.6,3.9,14.5,8,0,0,7.3,3.5,92,10.8,0.3,-0.1
2016-02-24,4516,3,0,0,5.9,2.2,0.1,6,7.5,0,6.6,4.1,77,8.4,1.2,-0.8
2016-02-25,4721,4,0,0,7.4,2.1,0,0,5.1,0,5.6,3.2,73,7.5,-2.4,-4.9
2016-02-26,4690,5,0,0,6.6,2.2,0,0,7.5,0,4.2,1.3,71,6.7,-4.4,-6.5
2016-02-27,3411,6,1,0,8.9,4.5,0,0,9.2,0,4,3.1,65,8.2,-0.8,-2.6
2016-02-28,1412,7,1,0,12.9,5.9,0,0,0,0,7.5,3,69,5.8,-0.2,-1.5
2016-02-29,4346,1,0,0,12.7,6,0,8,0,0,8,3.5,69,4.9,2.1,1.5
2016-03-01,4566,2,0,0,15.4,5.1,0.8,6,7.7,0,5.9,3.9,71,8,0.3,-2.8
2016-03-02,3921,3,0,0,16,7.9,4.2,8,0.1,0,7.1,5.6,82,8.9,2.4,1.4
2016-03-03,4008,4,0,0,12.9,5,2.9,6,0.5,0,7.2,3.7,85,5.5,2,0.5
2016-03-04,4278,5,0,0,8.2,2,6.5,6,0.5,0,7.3,3.6,85,8.3,-2,-4.6
2016-03-05,3024,6,1,0,8.1,2.4,4.6,8,0,0,7.8,4.7,90,7,0.3,-1.7
2016-03-06,1158,7,1,0,12.5,5.6,1.7,8,0,1,7.7,3,88,4.9,0.2,0
2016-03-07,4595,1,0,0,11.5,3,1.5,6,3.9,0,6.8,3.6,81,7.6,1.5,0.4
2016-03-08,4672,2,0,0,5.2,2.4,0,6,1.1,0,6.3,2.7,88,5.1,-0.8,-3
2016-03-09,5111,3,0,0,10.3,2.5,0,0,7.5,0,2.9,2.1,79,8.7,-3.1,-5.8
2016-03-10,5147,4,0,0,5.4,1.8,0,0,3.1,0,3.6,2.8,79,9.8,-3.1,-4.9
2016-03-11,4951,5,0,0,10.9,3.8,0,0,2.1,0,5.1,4.4,76,9.7,-0.6,-2.6
2016-03-12,3639,6,1,0,9.3,4.2,0,6,5,0,3.3,4.9,69,10.6,-0.3,-2.7
2016-03-13,1779,7,1,0,13.9,6.5,0,0,2.9,0,6.3,5.8,70,9.7,2.4,1
2016-03-14,5003,1,0,0,13.1,6,0,0,9.2,0,3.8,5.4,63,10.5,1.6,-1.2
2016-03-15,4199,2,0,0,7.4,3.4,2.5,6,0.7,0,7.1,3.2,80,6.9,0.4,-2.3
2016-03-16,4962,3,0,0,18.4,6.7,0,0,3.9,0,3.7,5.2,64,9.8,1,-1.2
2016-03-17,5573,4,0,0,8.2,3.7,0,0,11,0,0.5,5.3,68,12.4,-0.2,-2.6
2016-03-18,5421,5,0,0,6.4,1.4,0,0,10.8,0,0.5,5.7,70,15.2,-2.6,-4.9
2016-03-19,3564,6,1,0,6.4,2.8,0,0,0,0,7.3,5.1,77,6.9,2.4,0.6
2016-03-20,1725,7,1,0,8.5,3,0,0,2.5,0,6.8,5.7,69,8.2,3.7,1.8
2016-03-21,5240,1,0,0,5.1,1.3,0,6,0.7,0,7.3,6.4,75,10.1,3.3,1.2
2016-03-22,5504,2,0,0,9.1,2.3,0.4,6,4.3,0,6.4,8,67,12.5,4.2,3.6
2016-03-23,5607,3,0,0,9.1,3.1,0,6,2.8,0,5.8,7.8,71,12.1,2.1,-1.2
2016-03-24,5359,4,0,0,6.6,2.2,0.7,6,2.4,0,7,7.1,66,11.6,0.5,-2.2
2016-03-25,739,5,0,1,11.9,4.8,4.7,6,0,0,7.9,7.1,85,8.1,5.5,2.9
2016-03-26,3327,6,1,0,6.2,1.8,0,6,10.3,0,4.5,8.6,80,15.7,1.5,0.2
2016-03-27,793,7,1,1,12.3,3.4,0.8,6,1.3,0,6.1,7.5,79,12.7,0.7,-1.6
2016-03-28,951,1,0,1,20.1,5,8.5,6,3.2,0,6.1,7.4,79,16,-0.8,-2.6
2016-03-29,4373,2,0,0,20.7,5.9,0,6,5,0,6.3,9.2,71,13.4,4.1,2.3
2016-03-30,3698,3,0,0,7.6,2.2,12.3,6,0,0,7.8,9.5,90,12,4.2,2.4
2016-03-31,5121,4,0,0,11.7,3.6,3.9,6,0.9,0,7.8,10.5,91,15.2,6.3,5.8
2016-04-01,4522,5,0,0,8.1,3.5,0,6,0,0,7.4,6.5,86,9,2.9,0.8
2016-04-02,4438,6,1,0,8.1,3.1,0,0,3.4,0,6,9.9,82,16.1,1.4,-0.1
2016-04-03,2242,7,1,0,6.1,2.3,0.1,6,5.2,0,7.6,14.5,74,19.9,9,7.9
2016-04-04,5108,1,0,0,8.8,2.1,2.8,6,1.2,0,7.3,13.4,83,17.2,10.2,7.9
2016-04-05,5169,2,0,0,11.2,3.2,4.5,6,0.3,0,7.5,12.1,89,16,10.1,9.3
2016-04-06,6065,3,0,0,11.8,4.8,0.9,6,7.5,0,5.1,12.9,70,17,9.7,8.7
2016-04-07,5395,4,0,0,9.8,4.1,0.2,6,3.5,0,6.4,8.9,74,11.7,1.8,-0.4
2016-04-08,6103,5,0,0,6.2,1.4,0,0,10.8,0,3.6,7,68,14.1,-0.8,-2.9
2016-04-09,4317,6,1,0,6.3,2.2,0,0,0,0,7.4,8.1,70,13,0.6,-1.1
2016-04-10,2420,7,1,0,8.8,2.6,0,0,11.4,0,3.8,12.1,62,17.9,6.3,4.2
2016-04-11,6411,1,0,0,9.8,4,1.1,6,11.5,0,2.5,12.6,65,19,6.4,4.1
2016-04-12,5692,2,0,0,14.3,2.5,5,6,7.1,0,6.8,13,77,20.4,8.4,7.3
2016-04-13,5346,3,0,0,9.7,2.3,3.5,6,2.8,0,7,10.7,87,14.9,6.4,4.4
2016-04-14,6597,4,0,0,8.6,2.2,3.2,6,8,0,6.2,10.8,80,16.8,5.5,4.1
2016-04-15,4871,5,0,0,14.2,4.8,11.3,6,5.9,0,7.7,11.9,77,15.8,7,5.9
2016-04-16,2823,6,1,0,9,3,30.6,6,0.5,0,7.8,11.5,86,14,9.2,8.7
2016-04-17,1164,7,1,0,8.8,2.2,4.4,6,0.1,0,7.7,8.5,89,9.9,7.1,6.5
2016-04-18,6141,1,0,0,5.6,2.2,0,0,1.7,0,7.6,9.6,74,13.8,6.5,5.3
2016-04-19,7101,2,0,0,6.9,2.4,0,0,8.3,0,3.3,9.4,69,15.6,3.7,1.7
2016-04-20,7060,3,0,0,10,3.5,0,0,12.9,0,1.3,9.8,65,16.9,0.7,-0.6
2016-04-21,7347,4,0,0,8.2,3.3,0,0,12.2,0,5.8,13.1,54,21.2,4.7,1.7
2016-04-22,5990,5,0,0,6,1.7,0,6,2.6,0,7.5,12.5,70,17.7,6.4,5.2
2016-04-23,2424,6,1,0,9.7,3.7,5.8,6,0,0,7.8,7.7,84,11.8,4.9,3.1
2016-04-24,2505,7,1,0,11.5,3.1,0.1,6,6.1,0,6.7,5.4,75,9.2,2.4,1
2016-04-25,4852,1,0,0,15.8,6.1,8.8,6,1.2,0,7.1,4.6,82,7.6,1.1,0.2
2016-04-26,4378,2,0,0,13.3,6.4,5.6,8,1.6,0,7.5,5.1,83,8.6,2.3,0.8
2016-04-27,5541,3,0,0,17.9,6.2,0.2,6,4.1,0,6.5,5.3,72,9.9,2.4,-0.2
2016-04-28,5714,4,0,0,8.6,2.1,1.4,6,6.3,0,4.5,5.2,78,11.2,-0.1,-2.4
2016-04-29,6494,5,0,0,8.9,2.2,0,0,11.5,0,3.9,7.6,68,15.4,-1.1,-3
2016-04-30,4469,6,1,0,12.5,2.9,3.6,6,5.4,0,6.4,9.8,71,18,1,-0.5
2016-05-01,1961,7,1,1,12.9,4.3,0.3,6,1,0,7.2,10.5,81,16.8,6.4,4.5
2016-05-02,7097,1,0,0,10.4,2.1,0,0,12.7,0,2.3,12.1,69,20.4,3.1,1.1
2016-05-03,5336,2,0,0,10.4,3.1,9.4,6,2.7,0,6.5,9.8,84,14,5.5,3.4
2016-05-04,7405,3,0,0,8.2,2.1,0,0,12.9,0,2.9,9.5,67,16.3,1.3,-0.5
2016-05-05,2981,4,0,1,12.6,4.7,0,0,13.8,0,0.5,12.9,58,20.3,4.9,1.8
2016-05-06,6772,5,0,0,7.4,2.1,0,0,13.8,0,2,15.8,62,24,5.7,3.4
2016-05-07,5363,6,1,0,10,2.5,0,0,13.6,0,1.3,16.9,60,25.8,7,4.8
2016-05-08,2839,7,1,0,11,4.5,0,0,13.9,0,0.9,19.2,46,26,10.4,8.1
2016-05-09,7255,1,0,0,8.1,3.1,1.6,6,10.9,0,5.6,19,55,25.8,13.2,11.4
2016-05-10,5902,2,0,0,5.6,2.3,2.3,6,1.9,0,6.9,16.4,81,18.8,12.5,10.9
2016-05-11,7107,3,0,0,11.6,4,3.3,6,5.1,0,6.4,17,80,23.1,10.7,8.8
2016-05-12,6106,4,0,0,8,3.1,1.9,6,0,0,7.9,13.9,93,15.1,13.1,12.4
2016-05-13,5184,5,0,0,9.2,1.6,4.2,6,0.2,0,7.7,14.5,89,18.4,13,12.5
2016-05-14,4251,6,1,0,9.8,3.2,0,6,3.8,0,7.2,12.3,71,14.9,9.1,7.8
2016-05-15,1773,7,1,1,12,3.5,1.2,6,1.5,0,7.2,9.4,63,12.2,7,6
2016-05-16,1273,1,0,1,9.8,3.5,3.4,6,0,0,7.8,9,85,11.2,7.5,6.8
2016-05-17,5708,2,0,0,6.6,2.4,0,0,6.2,0,6.5,11.6,69,16.6,7.7,5.8
2016-05-18,6091,3,0,0,10.7,2.2,3.5,6,5.8,0,6.7,14.4,69,21.6,6.8,5.1
2016-05-19,5683,4,0,0,9.5,3.8,0,0,6,0,5.8,13.1,76,17.2,10,8.1
2016-05-20,6083,5,0,0,8.6,3.3,0,0,9.9,0,6,15.2,68,20.9,8.6,7.2
2016-05-21,4639,6,1,0,5.9,1.3,0,0,12.9,0,7.4,17.1,70,24.7,9.1,7.7
2016-05-22,2377,7,1,0,17.3,3.7,4.6,6,8.2,0,7,18.6,65,26.9,10.5,9.1
2016-05-23,4151,1,0,0,13,5.5,3.8,6,0,0,7.4,12.3,89,14.6,11.3,10.7
2016-05-24,4514,2,0,0,5.7,2.6,1.1,6,0,0,7.7,11.7,88,13,10.8,10.3
2016-05-25,6854,3,0,0,5.8,2,0,0,4.6,0,6.8,14.1,78,18.4,9.9,8.5
2016-05-26,3460,4,0,1,5.9,2.1,1.1,6,14,0,4.5,17.9,67,25.2,9.1,7.1
2016-05-27,6280,5,0,0,7.1,2.3,0.1,6,7.5,0,7.3,19.8,72,25.4,14.8,14.2
2016-05-28,4362,6,1,0,10,2.4,2.6,6,4.2,0,7.3,19,78,24.6,15.4,14.3
2016-05-29,2072,7,1,0,9.1,2.4,31.3,6,3.4,0,7.3,17.7,87,22.3,15.1,13.8
2016-05-30,4482,1,0,0,16,7.2,2.1,6,1.6,0,7.5,16.5,84,18.7,15,13.6
2016-05-31,7254,2,0,0,13.8,3.5,0,0,4.6,0,6.1,16.7,72,21.3,12.3,10.6
2016-06-01,7471,3,0,0,8.5,3.1,8.1,6,6,0,5.7,16.3,80,20.4,10.7,8.6
2016-06-02,6697,4,0,0,6.7,2.6,1.4,6,1,0,7.5,17.5,81,21,15,14.4
2016-06-03,6665,5,0,0,6.3,1.8,1.7,6,1.2,0,7.4,18.1,80,21.8,14.8,14.1
2016-06-04,4784,6,1,0,6.7,3,0.7,6,3.2,0,7.4,18.2,85,21.7,15.2,14.2
2016-06-05,2599,7,1,0,5.3,2,0,6,7.3,0,7.4,19,81,24.4,14.9,13.6
2016-06-06,7556,1,0,0,7.2,2.1,0,0,14.1,0,3,21,70,27.9,13,11.8
2016-06-07,7127,2,0,0,11,2.4,18,8,10,0,4.1,21,71,28.6,15.5,14.1
2016-06-08,5603,3,0,0,6.4,2,12,8,1.4,0,7.7,17.7,87,22.5,15,14.9
2016-06-09,7873,4,0,0,7.8,1.9,0,0,10.1,0,4.2,17.6,74,23.5,11.7,10.6
2016-06-10,7721,5,0,0,5.7,2,0,6,13.2,0,4.5,17.7,68,23.8,10,8.8
2016-06-11,4493,6,1,0,8.8,2.4,0.8,6,2.4,0,7.4,17.3,81,21.1,14.9,14.1
2016-06-12,1994,7,1,0,10.6,4.1,8,6,2.5,0,7.5,17,86,21.1,14.9,14.4
2016-06-13,5545,1,0,0,12.2,4.4,3.8,6,3,0,7.6,16.9,83,20.6,14.8,14.1
2016-06-14,5647,2,0,0,10.6,3.4,9.5,6,0.5,0,7.2,15.4,89,18.3,12.9,11.9
2016-06-15,6334,3,0,0,12,2.9,2,6,5.4,0,6.6,14.7,86,19.3,10.3,9.1
2016-06-16,6575,4,0,0,8.4,1.5,1.6,6,1.6,0,7.5,15,86,20,10,8.8
2016-06-17,4885,5,0,0,11,3.7,19.6,6,2.2,0,7.2,14.6,90,18,11.6,9.6
2016-06-18,4287,6,1,0,12,3,4.2,6,6.2,0,6,15.4,83,19.8,10.3,7.7
2016-06-19,2743,7,1,0,6.3,1.9,0,0,3.3,0,5.7,15.6,78,19.9,10.1,8.4
2016-06-20,7357,1,0,0,9.4,3,2.3,6,10.8,0,5.5,16.5,74,23.1,8.4,6.9
2016-06-21,7250,2,0,0,8.9,3.2,1.2,6,0.6,0,7.5,18.6,84,22.7,13.9,13.3
2016-06-22,7704,3,0,0,7,2,0,0,11.3,0,3.5,23,73,28.6,17.8,17.5
2016-06-23,7580,4,0,0,5.2,1.6,0,0,15,0,0.5,25.7,67,34.1,16.4,14.8
2016-06-24,6734,5,0,0,11.5,2.8,9.9,8,13,0,2.5,26.1,68,32.3,19.5,18
2016-06-25,3914,6,1,0,11.9,3.2,5.4,6,2,0,6.8,19.9,85,25,14.2,13.2
2016-06-26,2835,7,1,0,6.9,2.5,0,6,5,0,5.2,17.2,75,21.8,12.5,10.7
2016-06-27,7284,1,0,0,8.9,3.2,0,6,6.8,0,5.4,17.9,72,22.4,11.6,10.2
2016-06-28,6447,2,0,0,8.5,1.8,2.5,6,0.6,0,7.5,18.6,85,22.1,15.3,13.9
2016-06-29,7763,3,0,0,11,3.2,0,6,8.7,0,6.3,20.3,73,25,15,13.7
2016-06-30,7697,4,0,0,8.8,2.7,0,6,3.1,0,6.7,20.1,76,25.4,15,14.1
2016-07-01,6852,5,0,0,10.1,2.8,1.1,6,7.7,0,6.2,21.2,74,26.9,15.8,14.7
2016-07-02,3859,6,1,0,9.8,3.1,1.9,6,1.6,0,7.4,17.3,82,19.7,12.8,11.1
2016-07-03,2616,7,1,0,6.9,2.1,0,6,1.5,0,7.2,16.3,78,20.5,11.8,9.4
2016-07-04,7330,1,0,0,7,1.6,0,0,9.5,0,6.2,19.4,72,25,14.8,13.7
2016-07-05,7852,2,0,0,11,3.6,0,6,10.2,0,4.2,20.3,68,24.8,14.5,12.9
2016-07-06,8109,3,0,0,5.7,1.7,0,0,11.7,0,5.9,18.2,65,23.3,11.6,10.1
2016-07-07,8664,4,0,0,6.2,1.6,0,0,14,0,2.4,19.1,65,26.2,11.3,9.9
2016-07-08,7465,5,0,0,9.4,2.9,0,0,11.8,0,5.8,21.7,63,29.2,11.5,10.3
2016-07-09,6177,6,1,0,10.9,3.4,0,0,11.9,0,5.9,22.5,63,27.6,15.9,14.9
2016-07-10,2589,7,1,0,6.1,1.5,0,0,13.5,0,4,23.8,67,31.9,14.2,13.1
2016-07-11,6867,1,0,0,9.3,3.2,5.8,6,4.9,0,7.4,22.2,76,26.9,19.2,16.8
2016-07-12,6750,2,0,0,15.4,2.4,15.1,8,2.7,0,7.6,19.8,74,24,15.5,15.2
2016-07-13,5849,3,0,0,13,4.2,4.4,6,3.3,0,6.7,16.5,79,21.8,13.3,12.6
2016-07-14,6856,4,0,0,8.7,2.7,1.7,6,6.6,0,5.4,15,79,19.2,12.7,12
2016-07-15,7005,5,0,0,6.7,2.2,0,0,6.7,0,5.9,15.9,70,21.7,10.3,8.9
2016-07-16,5845,6,1,0,6.5,2,0,0,9.6,0,6.6,18,70,24.5,9.3,7.5
2016-07-17,3014,7,1,0,5.4,1.8,0,0,10.3,0,2.3,21,73,27.3,13.2,12.1
2016-07-18,8357,1,0,0,6.2,1.4,0,0,12.4,0,2.8,22.6,71,29.3,15.8,14.4
2016-07-19,8076,2,0,0,6.9,2.4,0,0,14.5,0,0.7,24.1,62,32.1,15.3,14
2016-07-20,7692,3,0,0,5.1,1.4,8.4,6,13,0,2.6,25.7,65,34.6,15.5,14.3
2016-07-21,7608,4,0,0,20,2.4,0,6,8.7,0,6.1,21.9,80,26.4,17,15.8
2016-07-22,6927,5,0,0,14.7,3,5.6,6,6.2,0,6.8,22.2,77,28.8,16.5,15.1
2016-07-23,5494,6,1,0,6.6,1.8,0,0,6,0,6.6,21.4,82,26.1,18.2,17.4
2016-07-24,3517,7,1,0,6.1,2.4,0,0,5.8,0,5.3,22.5,80,27.4,19.5,18.6
2016-07-25,7354,1,0,0,7.1,2.4,0,0,9.2,0,6.8,23.6,72,29,18.5,17.2
2016-07-26,8000,2,0,0,7.7,1.8,2.5,6,11.5,0,4.8,22.6,74,29.7,15.6,14.4
2016-07-27,8013,3,0,0,10.4,3.1,0,0,11.9,0,4.8,21.8,71,26.8,16.3,14.7
2016-07-28,7783,4,0,0,10.3,2.8,0.7,6,5.1,0,7,21.2,72,26.7,16,14.9
2016-07-29,7191,5,0,0,9.6,3.7,0,6,6.8,0,5.7,21.6,74,26.8,17.5,16.2
2016-07-30,5559,6,1,0,8.5,2.1,0,6,11.4,0,4.2,22.2,72,28.8,14.6,13.1
2016-07-31,2789,7,1,0,9.1,2.7,0.3,6,2.5,0,7.5,20.9,72,25.1,16.3,14.6
2016-08-01,7095,1,0,0,6.8,1.8,0,6,13.2,0,4.7,19.1,63,25.2,11.3,9.8
2016-08-02,5231,2,0,0,14.3,4.2,0,6,0,0,7.8,19,74,22.6,16.3,15.3
2016-08-03,6927,3,0,0,11.6,3.8,0,6,4.1,0,7.1,21.6,71,27.2,16.9,14.9
2016-08-04,6818,4,0,0,6.2,2.1,14.6,6,1.1,0,7.3,19.2,82,26.1,15.2,13.3
2016-08-05,6672,5,0,0,9,3.1,0,6,4.6,0,5.8,18.3,79,23.5,14.6,12.2
2016-08-06,5604,6,1,0,7.5,2,0.2,6,7.9,0,4.6,18.1,79,24.2,13.1,11.3
2016-08-07,2945,7,1,0,7.1,1.5,0,0,13.7,0,1.2,19.1,73,26.8,10.8,9.3
2016-08-08,6612,1,0,0,11,3.4,0.4,6,12.8,0,4,20.5,71,27.5,13.6,11.9
2016-08-09,5268,2,0,0,7.2,2.4,1.9,6,4.2,0,7.3,18.3,69,22.8,15.7,14.1
2016-08-10,6565,3,0,0,11.7,2.2,0.6,6,4.1,0,6.5,15,72,20.2,10.3,8.8
2016-08-11,6897,4,0,0,8.8,2.7,2,6,9.2,0,5.8,14.7,73,21.2,7.1,5.5
2016-08-12,6144,5,0,0,9.6,3.3,0,6,1.6,0,6.7,17.2,79,23.8,12.9,11.1
2016-08-13,5195,6,1,0,7.7,2,0,0,13.3,0,2.5,19.9,75,28.3,11,9.4
2016-08-14,3474,7,1,0,6.1,1.5,0,0,12.4,0,5.4,21.2,71,29.3,12.7,11.1
2016-08-15,7049,1,0,1,8.3,3.9,0,0,13.2,0,2.7,22.8,63,30,15.8,14.6
2016-08-16,5744,2,0,0,7.3,3.4,0,0,13.2,0,3.3,21.2,63,28.6,13.2,11.5
2016-08-17,6932,3,0,0,7.8,3,0,0,6.4,0,4.4,19.8,61,27.8,13.3,11.5
2016-08-18,7095,4,0,0,7.7,2.2,0,6,1.5,0,6.8,18.7,76,24.9,12.3,10.7
2016-08-19,6630,5,0,0,6.4,2,0.2,6,3.5,0,6.2,19.8,78,26,14.8,12
2016-08-20,4465,6,1,0,8.7,2.3,7.1,6,1.4,0,6.8,17,89,22,13.4,12.3
2016-08-21,2512,7,1,0,13.3,4.2,0,6,5.9,0,5.3,16.9,75,21.8,13.4,12.4
2016-08-22,6638,1,0,0,8.2,2.7,0,0,6.4,0,4.4,17.4,76,23.1,13,11
2016-08-23,5421,2,0,0,7,2.1,0,0,13,0,0.3,20.6,70,29.8,11.1,9.5
2016-08-24,6691,3,0,0,9.9,3.9,0,0,12.9,0,0,24.3,59,33.3,15.6,12.7
2016-08-25,7629,4,0,0,6.1,2.2,0,0,12.8,0,0,24.7,59,34,16.4,12.7
2016-08-26,6613,5,0,0,6.5,1.5,0,0,12.8,0,0.1,24.8,69,35.6,15.1,13.5
2016-08-27,5038,6,1,0,6.1,1.7,0,0,11.9,0,1.3,25,67,35.2,15.6,14
2016-08-28,3696,7,1,0,10.3,3.4,0,6,10.1,0,2.9,26.2,59,34.3,20,17.8
2016-08-29,6543,1,0,0,10.7,3.3,0,0,9.8,0,5.7,22.4,61,27.1,16.4,14.8
2016-08-30,5117,2,0,0,10,3.5,0,0,12.1,0,2,20.9,62,27.7,13.3,11.2
2016-08-31,7127,3,0,0,6.6,2.6,0,0,12.4,0,1.4,21.1,63,28.6,15.1,13.2
2016-09-01,7883,4,0,0,8.2,2.3,0,0,11.7,0,4.3,21.6,64,28.8,13.9,12
2016-09-02,7013,5,0,0,7.9,2,0,0,10.9,0,6.5,19.3,69,27,11.7,9.9
2016-09-03,5346,6,1,0,8.1,2.1,0,0,7.7,0,6.6,21.1,65,29.4,14.1,11.9
2016-09-04,2771,7,1,0,12.1,3.5,1.3,6,0.1,0,7.6,17.9,80,23.6,13.1,11.5
2016-09-05,6985,1,0,0,9.2,3.7,0,0,3,0,7.3,18.7,72,23.5,14.8,12.1
2016-09-06,5655,2,0,0,8.2,2,0,0,11.4,0,1,18,71,26.5,9.8,7.9
2016-09-07,7257,3,0,0,11,3.5,0,0,12.1,0,0.4,19.3,65,26.1,13.2,11
2016-09-08,7524,4,0,0,9.9,2.2,0,0,12.1,0,0.8,20.5,68,30.4,10.5,9
2016-09-09,7143,5,0,0,5.8,1.9,0,0,11.1,0,4,20.7,72,28,14.9,12.8
2016-09-10,5685,6,1,0,4.5,1.3,0,0,11.9,0,1.9,21,71,30,12.4,11
2016-09-11,3817,7,1,0,5.9,1.8,0,0,11,0,2.7,21.8,66,30.1,15.2,13.8
2016-09-12,7276,1,0,0,4.1,1.5,0,0,11.8,0,1.5,21.7,68,31.4,13.3,12.2
2016-09-13,5749,2,0,0,9.2,1.9,0,0,11.6,0,1.2,23,64,33.2,13.6,12.1
2016-09-14,7305,3,0,0,8.7,2.4,0,0,11.6,0,0.4,23.1,58,32.1,14,11.9
2016-09-15,6618,4,0,0,10.4,4.3,0,6,5.4,0,5.2,20.5,68,25.3,17.3,16.1
2016-09-16,6625,5,0,0,9.5,2.1,0,6,0.5,0,7.3,16.5,80,20.5,11.2,8.9
2016-09-17,5220,6,1,0,7.7,2.7,23.8,6,5.8,0,7,16.9,78,22.8,11.5,10.3
2016-09-18,1265,7,1,0,9.7,2.8,2.9,6,0,0,7.5,15.9,96,17.1,13.7,11.9
2016-09-19,6520,1,0,0,6.1,1.7,0,0,3.3,0,6.4,15.8,78,20.1,10.8,9.4
2016-09-20,6436,2,0,0,5.4,1.9,0,0,0,0,7.7,14.7,86,18.1,11.7,10.4
2016-09-21,6961,3,0,0,8.7,2.7,0,0,9.3,0,3.9,14.3,76,20.1,7.9,5.6
2016-09-22,7105,4,0,0,7.2,1.7,0,0,9.9,0,5.3,13.3,77,21.8,6,3.8
2016-09-23,6696,5,0,0,7.1,1.9,0,0,10,0,4.5,14.5,78,22.5,7.9,6.1
2016-09-24,5152,6,1,0,7.8,1.9,0,0,11.1,0,1.9,15.1,71,24.4,6.2,4.4
2016-09-25,2970,7,1,0,5.6,1.4,0.3,6,11,0,2.4,16.2,75,25.7,6.7,4.6
2016-09-26,1564,1,0,0,5.2,1.8,2.5,6,0.5,0,7.4,16.1,83,19.9,12.3,10.7
2016-09-27,1056,2,0,0,6.3,1.5,0,0,8.9,0,3.8,16.2,83,22.1,9.9,7.7
2016-09-28,1223,3,0,0,9.7,3.3,0,0,9.6,0,6.2,16.4,75,23.8,9,7
2016-09-29,1460,4,0,0,12.3,4.3,0,0,10.8,0,4,18.6,65,26.2,10.7,8.1
2016-09-30,1275,5,0,0,11.3,2.6,4.5,6,4.3,0,6,16.6,76,23.2,10.3,7.6
2016-10-01,860,6,1,0,12.1,3.3,8.2,6,0.4,0,6.5,15.3,93,19.4,10.5,8.2
2016-10-02,445,7,1,0,13.3,4.8,0.1,6,6.5,0,5.8,13.9,76,18.2,9.8,8
2016-10-03,282,1,0,1,9.7,3.7,1.4,6,1.2,0,6.3,12.3,86,14.7,9,6.2
2016-10-04,1152,2,0,0,7.1,3,0.1,6,1.1,0,6.5,11.2,90,15.4,8.1,5.6
2016-10-05,1233,3,0,0,13.2,4.7,0,0,9.7,0,1.6,9,73,14.2,3.4,1.1
2016-10-06,1297,4,0,0,6.9,2.8,0.1,6,0,0,7.4,8.6,84,11.2,2.5,0.9
2016-10-07,4438,5,0,0,8.1,2.9,0,0,1.7,0,6.8,11.4,81,15.5,8.8,6.7
2016-10-08,3512,6,1,0,6.4,2.1,1.4,6,0.1,0,7.3,9.6,90,12.9,6.4,4.5
2016-10-09,2460,7,1,0,8,2.2,0,6,2.7,0,5.5,7.3,91,13.6,2.2,0
2016-10-10,5714,1,0,0,5.1,1.5,0,6,0,0,7.3,7.5,88,11.8,2.8,0.9
2016-10-11,5915,2,0,0,7.5,2.5,0,6,4.3,0,5.9,8.1,82,13.4,2.4,0
2016-10-12,6145,3,0,0,7.9,2.5,0,0,5.3,0,4,8.2,80,13.7,3.7,0.7
